id,cliente,ciudad,edad,compras,total_usd,activo,categoria
9120,Cliente_09120,Bogotá,22,20,420.6,No,Bronce
9121,Cliente_09121,Medellín,23,21,443.55,Sí,Plata
9122,Cliente_09122,Cali,24,22,466.5,Sí,Oro
9123,Cliente_09123,Cartagena,25,23,489.45,No,Platino
9124,Cliente_09124,Bucaramanga,26,24,512.4,Sí,Bronce
9125,Cliente_09125,Pereira,27,0,41.6,Sí,Plata
9126,Cliente_09126,Bogotá,28,1,64.55,No,Oro
9127,Cliente_09127,Medellín,29,2,87.5,Sí,Platino
9128,Cliente_09128,Cali,30,3,110.45,Sí,Bronce
9129,Cliente_09129,Cartagena,31,4,79.0,No,Plata
9130,Cliente_09130,Bucaramanga,32,5,101.95,Sí,Oro
9131,Cliente_09131,Pereira,33,6,124.9,Sí,Platino
9132,Cliente_09132,Bogotá,34,7,147.85,No,Bronce
9133,Cliente_09133,Medellín,35,8,170.8,Sí,Plata
9134,Cliente_09134,Cali,36,9,193.75,Sí,Oro
9135,Cliente_09135,Cartagena,37,10,216.7,No,Platino
9136,Cliente_09136,Bucaramanga,38,11,239.65,Sí,Bronce
9137,Cliente_09137,Pereira,39,12,262.6,Sí,Plata
9138,Cliente_09138,Bogotá,40,13,285.55,No,Oro
9139,Cliente_09139,Medellín,41,14,308.5,Sí,Platino
9140,Cliente_09140,Cali,42,15,331.45,Sí,Bronce
9141,Cliente_09141,Cartagena,43,16,354.4,No,Plata
9142,Cliente_09142,Bucaramanga,44,17,377.35,Sí,Oro
9143,Cliente_09143,Pereira,45,18,400.3,Sí,Platino
9144,Cliente_09144,Bogotá,46,19,423.25,No,Bronce
9145,Cliente_09145,Medellín,47,20,446.2,Sí,Plata
9146,Cliente_09146,Cali,48,21,414.75,Sí,Oro
9147,Cliente_09147,Cartagena,49,22,437.7,No,Platino
9148,Cliente_09148,Bucaramanga,50,23,460.65,Sí,Bronce
9149,Cliente_09149,Pereira,51,24,483.6,Sí,Plata
9150,Cliente_09150,Bogotá,52,0,12.8,No,Oro
9151,Cliente_09151,Medellín,53,1,35.75,Sí,Platino
9152,Cliente_09152,Cali,54,2,58.7,Sí,Bronce
9153,Cliente_09153,Cartagena,55,3,81.65,No,Plata
9154,Cliente_09154,Bucaramanga,56,4,104.6,Sí,Oro
9155,Cliente_09155,Pereira,57,5,127.55,Sí,Platino
9156,Cliente_09156,Bogotá,58,6,150.5,No,Bronce
9157,Cliente_09157,Medellín,59,7,173.45,Sí,Plata
9158,Cliente_09158,Cali,60,8,196.4,Sí,Oro
9159,Cliente_09159,Cartagena,61,9,219.35,No,Platino
9160,Cliente_09160,Bucaramanga,62,10,242.3,Sí,Bronce
9161,Cliente_09161,Pereira,63,11,265.25,Sí,Plata
9162,Cliente_09162,Bogotá,64,12,288.2,No,Oro
9163,Cliente_09163,Medellín,65,13,256.75,Sí,Platino
9164,Cliente_09164,Cali,66,14,279.7,Sí,Bronce
9165,Cliente_09165,Cartagena,67,15,302.65,No,Plata
9166,Cliente_09166,Bucaramanga,68,16,325.6,Sí,Oro
9167,Cliente_09167,Pereira,69,17,348.55,Sí,Platino
9168,Cliente_09168,Bogotá,70,18,371.5,No,Bronce
9169,Cliente_09169,Medellín,18,19,394.45,Sí,Plata
9170,Cliente_09170,Cali,19,20,417.4,Sí,Oro
9171,Cliente_09171,Cartagena,20,21,440.35,No,Platino
9172,Cliente_09172,Bucaramanga,21,22,463.3,Sí,Bronce
9173,Cliente_09173,Pereira,22,23,486.25,Sí,Plata
9174,Cliente_09174,Bogotá,23,24,509.2,No,Oro
9175,Cliente_09175,Medellín,24,0,38.4,Sí,Platino
9176,Cliente_09176,Cali,25,1,61.35,Sí,Bronce
9177,Cliente_09177,Cartagena,26,2,84.3,No,Plata
9178,Cliente_09178,Bucaramanga,27,3,107.25,Sí,Oro
9179,Cliente_09179,Pereira,28,4,130.2,Sí,Platino
9180,Cliente_09180,Bogotá,29,5,98.75,No,Bronce
9181,Cliente_09181,Medellín,30,6,121.7,Sí,Plata
9182,Cliente_09182,Cali,31,7,144.65,Sí,Oro
9183,Cliente_09183,Cartagena,32,8,167.6,No,Platino
9184,Cliente_09184,Bucaramanga,33,9,190.55,Sí,Bronce
9185,Cliente_09185,Pereira,34,10,213.5,Sí,Plata
9186,Cliente_09186,Bogotá,35,11,236.45,No,Oro
9187,Cliente_09187,Medellín,36,12,259.4,Sí,Platino
9188,Cliente_09188,Cali,37,13,282.35,Sí,Bronce
9189,Cliente_09189,Cartagena,38,14,305.3,No,Plata
9190,Cliente_09190,Bucaramanga,39,15,328.25,Sí,Oro
9191,Cliente_09191,Pereira,40,16,351.2,Sí,Platino
9192,Cliente_09192,Bogotá,41,17,374.15,No,Bronce
9193,Cliente_09193,Medellín,42,18,397.1,Sí,Plata
9194,Cliente_09194,Cali,43,19,420.05,Sí,Oro
9195,Cliente_09195,Cartagena,44,20,443.0,No,Platino
9196,Cliente_09196,Bucaramanga,45,21,465.95,Sí,Bronce
9197,Cliente_09197,Pereira,46,22,434.5,Sí,Plata
9198,Cliente_09198,Bogotá,47,23,457.45,No,Oro
9199,Cliente_09199,Medellín,48,24,480.4,Sí,Platino
9200,Cliente_09200,Cali,49,0,9.6,Sí,Bronce
9201,Cliente_09201,Cartagena,50,1,32.55,No,Plata
9202,Cliente_09202,Bucaramanga,51,2,55.5,Sí,Oro
9203,Cliente_09203,Pereira,52,3,78.45,Sí,Platino
9204,Cliente_09204,Bogotá,53,4,101.4,No,Bronce
9205,Cliente_09205,Medellín,54,5,124.35,Sí,Plata
9206,Cliente_09206,Cali,55,6,147.3,Sí,Oro
9207,Cliente_09207,Cartagena,56,7,170.25,No,Platino
9208,Cliente_09208,Bucaramanga,57,8,193.2,Sí,Bronce
9209,Cliente_09209,Pereira,58,9,216.15,Sí,Plata
9210,Cliente_09210,Bogotá,59,10,239.1,No,Oro
9211,Cliente_09211,Medellín,60,11,262.05,Sí,Platino
9212,Cliente_09212,Cali,61,12,285.0,Sí,Bronce
9213,Cliente_09213,Cartagena,62,13,307.95,No,Plata
9214,Cliente_09214,Bucaramanga,63,14,276.5,Sí,Oro
9215,Cliente_09215,Pereira,64,15,299.45,Sí,Platino
9216,Cliente_09216,Bogotá,65,16,322.4,No,Bronce
9217,Cliente_09217,Medellín,66,17,345.35,Sí,Plata
9218,Cliente_09218,Cali,67,18,368.3,Sí,Oro
9219,Cliente_09219,Cartagena,68,19,391.25,No,Platino
9220,Cliente_09220,Bucaramanga,69,20,414.2,Sí,Bronce
9221,Cliente_09221,Pereira,70,21,437.15,Sí,Plata
9222,Cliente_09222,Bogotá,18,22,460.1,No,Oro
9223,Cliente_09223,Medellín,19,23,483.05,Sí,Platino
9224,Cliente_09224,Cali,20,24,506.0,Sí,Bronce
9225,Cliente_09225,Cartagena,21,0,35.2,No,Plata
9226,Cliente_09226,Bucaramanga,22,1,58.15,Sí,Oro
9227,Cliente_09227,Pereira,23,2,81.1,Sí,Platino
9228,Cliente_09228,Bogotá,24,3,104.05,No,Bronce
9229,Cliente_09229,Medellín,25,4,127.0,Sí,Plata
9230,Cliente_09230,Cali,26,5,149.95,Sí,Oro
9231,Cliente_09231,Cartagena,27,6,118.5,No,Platino
9232,Cliente_09232,Bucaramanga,28,7,141.45,Sí,Bronce
9233,Cliente_09233,Pereira,29,8,164.4,Sí,Plata
9234,Cliente_09234,Bogotá,30,9,187.35,No,Oro
9235,Cliente_09235,Medellín,31,10,210.3,Sí,Platino
9236,Cliente_09236,Cali,32,11,233.25,Sí,Bronce
9237,Cliente_09237,Cartagena,33,12,256.2,No,Plata
9238,Cliente_09238,Bucaramanga,34,13,279.15,Sí,Oro
9239,Cliente_09239,Pereira,35,14,302.1,Sí,Platino
9240,Cliente_09240,Bogotá,36,15,325.05,No,Bronce
9241,Cliente_09241,Medellín,37,16,348.0,Sí,Plata
9242,Cliente_09242,Cali,38,17,370.95,Sí,Oro
9243,Cliente_09243,Cartagena,39,18,393.9,No,Platino
9244,Cliente_09244,Bucaramanga,40,19,416.85,Sí,Bronce
9245,Cliente_09245,Pereira,41,20,439.8,Sí,Plata
9246,Cliente_09246,Bogotá,42,21,462.75,No,Oro
9247,Cliente_09247,Medellín,43,22,485.7,Sí,Platino
9248,Cliente_09248,Cali,44,23,454.25,Sí,Bronce
9249,Cliente_09249,Cartagena,45,24,477.2,No,Plata
9250,Cliente_09250,Bucaramanga,46,0,6.4,Sí,Oro
9251,Cliente_09251,Pereira,47,1,29.35,Sí,Platino
9252,Cliente_09252,Bogotá,48,2,52.3,No,Bronce
9253,Cliente_09253,Medellín,49,3,75.25,Sí,Plata
9254,Cliente_09254,Cali,50,4,98.2,Sí,Oro
9255,Cliente_09255,Cartagena,51,5,121.15,No,Platino
9256,Cliente_09256,Bucaramanga,52,6,144.1,Sí,Bronce
9257,Cliente_09257,Pereira,53,7,167.05,Sí,Plata
9258,Cliente_09258,Bogotá,54,8,190.0,No,Oro
9259,Cliente_09259,Medellín,55,9,212.95,Sí,Platino
9260,Cliente_09260,Cali,56,10,235.9,Sí,Bronce
9261,Cliente_09261,Cartagena,57,11,258.85,No,Plata
9262,Cliente_09262,Bucaramanga,58,12,281.8,Sí,Oro
9263,Cliente_09263,Pereira,59,13,304.75,Sí,Platino
9264,Cliente_09264,Bogotá,60,14,327.7,No,Bronce
9265,Cliente_09265,Medellín,61,15,296.25,Sí,Plata
9266,Cliente_09266,Cali,62,16,319.2,Sí,Oro
9267,Cliente_09267,Cartagena,63,17,342.15,No,Platino
9268,Cliente_09268,Bucaramanga,64,18,365.1,Sí,Bronce
9269,Cliente_09269,Pereira,65,19,388.05,Sí,Plata
9270,Cliente_09270,Bogotá,66,20,411.0,No,Oro
9271,Cliente_09271,Medellín,67,21,433.95,Sí,Platino
9272,Cliente_09272,Cali,68,22,456.9,Sí,Bronce
9273,Cliente_09273,Cartagena,69,23,479.85,No,Plata
9274,Cliente_09274,Bucaramanga,70,24,502.8,Sí,Oro
9275,Cliente_09275,Pereira,18,0,32.0,Sí,Platino
9276,Cliente_09276,Bogotá,19,1,54.95,No,Bronce
9277,Cliente_09277,Medellín,20,2,77.9,Sí,Plata
9278,Cliente_09278,Cali,21,3,100.85,Sí,Oro
9279,Cliente_09279,Cartagena,22,4,123.8,No,Platino
9280,Cliente_09280,Bucaramanga,23,5,146.75,Sí,Bronce
9281,Cliente_09281,Pereira,24,6,169.7,Sí,Plata
9282,Cliente_09282,Bogotá,25,7,138.25,No,Oro
9283,Cliente_09283,Medellín,26,8,161.2,Sí,Platino
9284,Cliente_09284,Cali,27,9,184.15,Sí,Bronce
9285,Cliente_09285,Cartagena,28,10,207.1,No,Plata
9286,Cliente_09286,Bucaramanga,29,11,230.05,Sí,Oro
9287,Cliente_09287,Pereira,30,12,253.0,Sí,Platino
9288,Cliente_09288,Bogotá,31,13,275.95,No,Bronce
9289,Cliente_09289,Medellín,32,14,298.9,Sí,Plata
9290,Cliente_09290,Cali,33,15,321.85,Sí,Oro
9291,Cliente_09291,Cartagena,34,16,344.8,No,Platino
9292,Cliente_09292,Bucaramanga,35,17,367.75,Sí,Bronce
9293,Cliente_09293,Pereira,36,18,390.7,Sí,Plata
9294,Cliente_09294,Bogotá,37,19,413.65,No,Oro
9295,Cliente_09295,Medellín,38,20,436.6,Sí,Platino
9296,Cliente_09296,Cali,39,21,459.55,Sí,Bronce
9297,Cliente_09297,Cartagena,40,22,482.5,No,Plata
9298,Cliente_09298,Bucaramanga,41,23,505.45,Sí,Oro
9299,Cliente_09299,Pereira,42,24,474.0,Sí,Platino
9300,Cliente_09300,Bogotá,43,0,3.2,No,Bronce
9301,Cliente_09301,Medellín,44,1,26.15,Sí,Plata
9302,Cliente_09302,Cali,45,2,49.1,Sí,Oro
9303,Cliente_09303,Cartagena,46,3,72.05,No,Platino
9304,Cliente_09304,Bucaramanga,47,4,95.0,Sí,Bronce
9305,Cliente_09305,Pereira,48,5,117.95,Sí,Plata
9306,Cliente_09306,Bogotá,49,6,140.9,No,Oro
9307,Cliente_09307,Medellín,50,7,163.85,Sí,Platino
9308,Cliente_09308,Cali,51,8,186.8,Sí,Bronce
9309,Cliente_09309,Cartagena,52,9,209.75,No,Plata
9310,Cliente_09310,Bucaramanga,53,10,232.7,Sí,Oro
9311,Cliente_09311,Pereira,54,11,255.65,Sí,Platino
9312,Cliente_09312,Bogotá,55,12,278.6,No,Bronce
9313,Cliente_09313,Medellín,56,13,301.55,Sí,Plata
9314,Cliente_09314,Cali,57,14,324.5,Sí,Oro
9315,Cliente_09315,Cartagena,58,15,347.45,No,Platino
9316,Cliente_09316,Bucaramanga,59,16,316.0,Sí,Bronce
9317,Cliente_09317,Pereira,60,17,338.95,Sí,Plata
9318,Cliente_09318,Bogotá,61,18,361.9,No,Oro
9319,Cliente_09319,Medellín,62,19,384.85,Sí,Platino
9320,Cliente_09320,Cali,63,20,407.8,Sí,Bronce
9321,Cliente_09321,Cartagena,64,21,430.75,No,Plata
9322,Cliente_09322,Bucaramanga,65,22,453.7,Sí,Oro
9323,Cliente_09323,Pereira,66,23,476.65,Sí,Platino
9324,Cliente_09324,Bogotá,67,24,499.6,No,Bronce
9325,Cliente_09325,Medellín,68,0,28.8,Sí,Plata
9326,Cliente_09326,Cali,69,1,51.75,Sí,Oro
9327,Cliente_09327,Cartagena,70,2,74.7,No,Platino
9328,Cliente_09328,Bucaramanga,18,3,97.65,Sí,Bronce
9329,Cliente_09329,Pereira,19,4,120.6,Sí,Plata
9330,Cliente_09330,Bogotá,20,5,143.55,No,Oro
9331,Cliente_09331,Medellín,21,6,166.5,Sí,Platino
9332,Cliente_09332,Cali,22,7,189.45,Sí,Bronce
9333,Cliente_09333,Cartagena,23,8,158.0,No,Plata
9334,Cliente_09334,Bucaramanga,24,9,180.95,Sí,Oro
9335,Cliente_09335,Pereira,25,10,203.9,Sí,Platino
9336,Cliente_09336,Bogotá,26,11,226.85,No,Bronce
9337,Cliente_09337,Medellín,27,12,249.8,Sí,Plata
9338,Cliente_09338,Cali,28,13,272.75,Sí,Oro
9339,Cliente_09339,Cartagena,29,14,295.7,No,Platino
9340,Cliente_09340,Bucaramanga,30,15,318.65,Sí,Bronce
9341,Cliente_09341,Pereira,31,16,341.6,Sí,Plata
9342,Cliente_09342,Bogotá,32,17,364.55,No,Oro
9343,Cliente_09343,Medellín,33,18,387.5,Sí,Platino
9344,Cliente_09344,Cali,34,19,410.45,Sí,Bronce
9345,Cliente_09345,Cartagena,35,20,433.4,No,Plata
9346,Cliente_09346,Bucaramanga,36,21,456.35,Sí,Oro
9347,Cliente_09347,Pereira,37,22,479.3,Sí,Platino
9348,Cliente_09348,Bogotá,38,23,502.25,No,Bronce
9349,Cliente_09349,Medellín,39,24,525.2,Sí,Plata
9350,Cliente_09350,Cali,40,0,0.0,Sí,Oro
9351,Cliente_09351,Cartagena,41,1,22.95,No,Platino
9352,Cliente_09352,Bucaramanga,42,2,45.9,Sí,Bronce
9353,Cliente_09353,Pereira,43,3,68.85,Sí,Plata
9354,Cliente_09354,Bogotá,44,4,91.8,No,Oro
9355,Cliente_09355,Medellín,45,5,114.75,Sí,Platino
9356,Cliente_09356,Cali,46,6,137.7,Sí,Bronce
9357,Cliente_09357,Cartagena,47,7,160.65,No,Plata
9358,Cliente_09358,Bucaramanga,48,8,183.6,Sí,Oro
9359,Cliente_09359,Pereira,49,9,206.55,Sí,Platino
9360,Cliente_09360,Bogotá,50,10,229.5,No,Bronce
9361,Cliente_09361,Medellín,51,11,252.45,Sí,Plata
9362,Cliente_09362,Cali,52,12,275.4,Sí,Oro
9363,Cliente_09363,Cartagena,53,13,298.35,No,Platino
9364,Cliente_09364,Bucaramanga,54,14,321.3,Sí,Bronce
9365,Cliente_09365,Pereira,55,15,344.25,Sí,Plata
9366,Cliente_09366,Bogotá,56,16,367.2,No,Oro
9367,Cliente_09367,Medellín,57,17,335.75,Sí,Platino
9368,Cliente_09368,Cali,58,18,358.7,Sí,Bronce
9369,Cliente_09369,Cartagena,59,19,381.65,No,Plata
9370,Cliente_09370,Bucaramanga,60,20,404.6,Sí,Oro
9371,Cliente_09371,Pereira,61,21,427.55,Sí,Platino
9372,Cliente_09372,Bogotá,62,22,450.5,No,Bronce
9373,Cliente_09373,Medellín,63,23,473.45,Sí,Plata
9374,Cliente_09374,Cali,64,24,496.4,Sí,Oro
9375,Cliente_09375,Cartagena,65,0,25.6,No,Platino
9376,Cliente_09376,Bucaramanga,66,1,48.55,Sí,Bronce
9377,Cliente_09377,Pereira,67,2,71.5,Sí,Plata
9378,Cliente_09378,Bogotá,68,3,94.45,No,Oro
9379,Cliente_09379,Medellín,69,4,117.4,Sí,Platino
9380,Cliente_09380,Cali,70,5,140.35,Sí,Bronce
9381,Cliente_09381,Cartagena,18,6,163.3,No,Plata
9382,Cliente_09382,Bucaramanga,19,7,186.25,Sí,Oro
9383,Cliente_09383,Pereira,20,8,209.2,Sí,Platino
9384,Cliente_09384,Bogotá,21,9,177.75,No,Bronce
9385,Cliente_09385,Medellín,22,10,200.7,Sí,Plata
9386,Cliente_09386,Cali,23,11,223.65,Sí,Oro
9387,Cliente_09387,Cartagena,24,12,246.6,No,Platino
9388,Cliente_09388,Bucaramanga,25,13,269.55,Sí,Bronce
9389,Cliente_09389,Pereira,26,14,292.5,Sí,Plata
9390,Cliente_09390,Bogotá,27,15,315.45,No,Oro
9391,Cliente_09391,Medellín,28,16,338.4,Sí,Platino
9392,Cliente_09392,Cali,29,17,361.35,Sí,Bronce
9393,Cliente_09393,Cartagena,30,18,384.3,No,Plata
9394,Cliente_09394,Bucaramanga,31,19,407.25,Sí,Oro
9395,Cliente_09395,Pereira,32,20,430.2,Sí,Platino
9396,Cliente_09396,Bogotá,33,21,453.15,No,Bronce
9397,Cliente_09397,Medellín,34,22,476.1,Sí,Plata
9398,Cliente_09398,Cali,35,23,499.05,Sí,Oro
9399,Cliente_09399,Cartagena,36,24,522.0,No,Platino
9400,Cliente_09400,Bucaramanga,37,0,51.2,Sí,Bronce
9401,Cliente_09401,Pereira,38,1,19.75,Sí,Plata
9402,Cliente_09402,Bogotá,39,2,42.7,No,Oro
9403,Cliente_09403,Medellín,40,3,65.65,Sí,Platino
9404,Cliente_09404,Cali,41,4,88.6,Sí,Bronce
9405,Cliente_09405,Cartagena,42,5,111.55,No,Plata
9406,Cliente_09406,Bucaramanga,43,6,134.5,Sí,Oro
9407,Cliente_09407,Pereira,44,7,157.45,Sí,Platino
9408,Cliente_09408,Bogotá,45,8,180.4,No,Bronce
9409,Cliente_09409,Medellín,46,9,203.35,Sí,Plata
9410,Cliente_09410,Cali,47,10,226.3,Sí,Oro
9411,Cliente_09411,Cartagena,48,11,249.25,No,Platino
9412,Cliente_09412,Bucaramanga,49,12,272.2,Sí,Bronce
9413,Cliente_09413,Pereira,50,13,295.15,Sí,Plata
9414,Cliente_09414,Bogotá,51,14,318.1,No,Oro
9415,Cliente_09415,Medellín,52,15,341.05,Sí,Platino
9416,Cliente_09416,Cali,53,16,364.0,Sí,Bronce
9417,Cliente_09417,Cartagena,54,17,386.95,No,Plata
9418,Cliente_09418,Bucaramanga,55,18,355.5,Sí,Oro
9419,Cliente_09419,Pereira,56,19,378.45,Sí,Platino
9420,Cliente_09420,Bogotá,57,20,401.4,No,Bronce
9421,Cliente_09421,Medellín,58,21,424.35,Sí,Plata
9422,Cliente_09422,Cali,59,22,447.3,Sí,Oro
9423,Cliente_09423,Cartagena,60,23,470.25,No,Platino
9424,Cliente_09424,Bucaramanga,61,24,493.2,Sí,Bronce
9425,Cliente_09425,Pereira,62,0,22.4,Sí,Plata
9426,Cliente_09426,Bogotá,63,1,45.35,No,Oro
9427,Cliente_09427,Medellín,64,2,68.3,Sí,Platino
9428,Cliente_09428,Cali,65,3,91.25,Sí,Bronce
9429,Cliente_09429,Cartagena,66,4,114.2,No,Plata
9430,Cliente_09430,Bucaramanga,67,5,137.15,Sí,Oro
9431,Cliente_09431,Pereira,68,6,160.1,Sí,Platino
9432,Cliente_09432,Bogotá,69,7,183.05,No,Bronce
9433,Cliente_09433,Medellín,70,8,206.0,Sí,Plata
9434,Cliente_09434,Cali,18,9,228.95,Sí,Oro
9435,Cliente_09435,Cartagena,19,10,197.5,No,Platino
9436,Cliente_09436,Bucaramanga,20,11,220.45,Sí,Bronce
9437,Cliente_09437,Pereira,21,12,243.4,Sí,Plata
9438,Cliente_09438,Bogotá,22,13,266.35,No,Oro
9439,Cliente_09439,Medellín,23,14,289.3,Sí,Platino
9440,Cliente_09440,Cali,24,15,312.25,Sí,Bronce
9441,Cliente_09441,Cartagena,25,16,335.2,No,Plata
9442,Cliente_09442,Bucaramanga,26,17,358.15,Sí,Oro
9443,Cliente_09443,Pereira,27,18,381.1,Sí,Platino
9444,Cliente_09444,Bogotá,28,19,404.05,No,Bronce
9445,Cliente_09445,Medellín,29,20,427.0,Sí,Plata
9446,Cliente_09446,Cali,30,21,449.95,Sí,Oro
9447,Cliente_09447,Cartagena,31,22,472.9,No,Platino
9448,Cliente_09448,Bucaramanga,32,23,495.85,Sí,Bronce
9449,Cliente_09449,Pereira,33,24,518.8,Sí,Plata
9450,Cliente_09450,Bogotá,34,0,48.0,No,Oro
9451,Cliente_09451,Medellín,35,1,70.95,Sí,Platino
9452,Cliente_09452,Cali,36,2,39.5,Sí,Bronce
9453,Cliente_09453,Cartagena,37,3,62.45,No,Plata
9454,Cliente_09454,Bucaramanga,38,4,85.4,Sí,Oro
9455,Cliente_09455,Pereira,39,5,108.35,Sí,Platino
9456,Cliente_09456,Bogotá,40,6,131.3,No,Bronce
9457,Cliente_09457,Medellín,41,7,154.25,Sí,Plata
9458,Cliente_09458,Cali,42,8,177.2,Sí,Oro
9459,Cliente_09459,Cartagena,43,9,200.15,No,Platino
9460,Cliente_09460,Bucaramanga,44,10,223.1,Sí,Bronce
9461,Cliente_09461,Pereira,45,11,246.05,Sí,Plata
9462,Cliente_09462,Bogotá,46,12,269.0,No,Oro
9463,Cliente_09463,Medellín,47,13,291.95,Sí,Platino
9464,Cliente_09464,Cali,48,14,314.9,Sí,Bronce
9465,Cliente_09465,Cartagena,49,15,337.85,No,Plata
9466,Cliente_09466,Bucaramanga,50,16,360.8,Sí,Oro
9467,Cliente_09467,Pereira,51,17,383.75,Sí,Platino
9468,Cliente_09468,Bogotá,52,18,406.7,No,Bronce
9469,Cliente_09469,Medellín,53,19,375.25,Sí,Plata
9470,Cliente_09470,Cali,54,20,398.2,Sí,Oro
9471,Cliente_09471,Cartagena,55,21,421.15,No,Platino
9472,Cliente_09472,Bucaramanga,56,22,444.1,Sí,Bronce
9473,Cliente_09473,Pereira,57,23,467.05,Sí,Plata
9474,Cliente_09474,Bogotá,58,24,490.0,No,Oro
9475,Cliente_09475,Medellín,59,0,19.2,Sí,Platino
9476,Cliente_09476,Cali,60,1,42.15,Sí,Bronce
9477,Cliente_09477,Cartagena,61,2,65.1,No,Plata
9478,Cliente_09478,Bucaramanga,62,3,88.05,Sí,Oro
9479,Cliente_09479,Pereira,63,4,111.0,Sí,Platino
9480,Cliente_09480,Bogotá,64,5,133.95,No,Bronce
9481,Cliente_09481,Medellín,65,6,156.9,Sí,Plata
9482,Cliente_09482,Cali,66,7,179.85,Sí,Oro
9483,Cliente_09483,Cartagena,67,8,202.8,No,Platino
9484,Cliente_09484,Bucaramanga,68,9,225.75,Sí,Bronce
9485,Cliente_09485,Pereira,69,10,248.7,Sí,Plata
9486,Cliente_09486,Bogotá,70,11,217.25,No,Oro
9487,Cliente_09487,Medellín,18,12,240.2,Sí,Platino
9488,Cliente_09488,Cali,19,13,263.15,Sí,Bronce
9489,Cliente_09489,Cartagena,20,14,286.1,No,Plata
9490,Cliente_09490,Bucaramanga,21,15,309.05,Sí,Oro
9491,Cliente_09491,Pereira,22,16,332.0,Sí,Platino
9492,Cliente_09492,Bogotá,23,17,354.95,No,Bronce
9493,Cliente_09493,Medellín,24,18,377.9,Sí,Plata
9494,Cliente_09494,Cali,25,19,400.85,Sí,Oro
9495,Cliente_09495,Cartagena,26,20,423.8,No,Platino
9496,Cliente_09496,Bucaramanga,27,21,446.75,Sí,Bronce
9497,Cliente_09497,Pereira,28,22,469.7,Sí,Plata
9498,Cliente_09498,Bogotá,29,23,492.65,No,Oro
9499,Cliente_09499,Medellín,30,24,515.6,Sí,Platino
9500,Cliente_09500,Cali,31,0,44.8,Sí,Bronce
9501,Cliente_09501,Cartagena,32,1,67.75,No,Plata
9502,Cliente_09502,Bucaramanga,33,2,90.7,Sí,Oro
9503,Cliente_09503,Pereira,34,3,59.25,Sí,Platino
9504,Cliente_09504,Bogotá,35,4,82.2,No,Bronce
9505,Cliente_09505,Medellín,36,5,105.15,Sí,Plata
9506,Cliente_09506,Cali,37,6,128.1,Sí,Oro
9507,Cliente_09507,Cartagena,38,7,151.05,No,Platino
9508,Cliente_09508,Bucaramanga,39,8,174.0,Sí,Bronce
9509,Cliente_09509,Pereira,40,9,196.95,Sí,Plata
9510,Cliente_09510,Bogotá,41,10,219.9,No,Oro
9511,Cliente_09511,Medellín,42,11,242.85,Sí,Platino
9512,Cliente_09512,Cali,43,12,265.8,Sí,Bronce
9513,Cliente_09513,Cartagena,44,13,288.75,No,Plata
9514,Cliente_09514,Bucaramanga,45,14,311.7,Sí,Oro
9515,Cliente_09515,Pereira,46,15,334.65,Sí,Platino
9516,Cliente_09516,Bogotá,47,16,357.6,No,Bronce
9517,Cliente_09517,Medellín,48,17,380.55,Sí,Plata
9518,Cliente_09518,Cali,49,18,403.5,Sí,Oro
9519,Cliente_09519,Cartagena,50,19,426.45,No,Platino
9520,Cliente_09520,Bucaramanga,51,20,395.0,Sí,Bronce
9521,Cliente_09521,Pereira,52,21,417.95,Sí,Plata
9522,Cliente_09522,Bogotá,53,22,440.9,No,Oro
9523,Cliente_09523,Medellín,54,23,463.85,Sí,Platino
9524,Cliente_09524,Cali,55,24,486.8,Sí,Bronce
9525,Cliente_09525,Cartagena,56,0,16.0,No,Plata
9526,Cliente_09526,Bucaramanga,57,1,38.95,Sí,Oro
9527,Cliente_09527,Pereira,58,2,61.9,Sí,Platino
9528,Cliente_09528,Bogotá,59,3,84.85,No,Bronce
9529,Cliente_09529,Medellín,60,4,107.8,Sí,Plata
9530,Cliente_09530,Cali,61,5,130.75,Sí,Oro
9531,Cliente_09531,Cartagena,62,6,153.7,No,Platino
9532,Cliente_09532,Bucaramanga,63,7,176.65,Sí,Bronce
9533,Cliente_09533,Pereira,64,8,199.6,Sí,Plata
9534,Cliente_09534,Bogotá,65,9,222.55,No,Oro
9535,Cliente_09535,Medellín,66,10,245.5,Sí,Platino
9536,Cliente_09536,Cali,67,11,268.45,Sí,Bronce
9537,Cliente_09537,Cartagena,68,12,237.0,No,Plata
9538,Cliente_09538,Bucaramanga,69,13,259.95,Sí,Oro
9539,Cliente_09539,Pereira,70,14,282.9,Sí,Platino
9540,Cliente_09540,Bogotá,18,15,305.85,No,Bronce
9541,Cliente_09541,Medellín,19,16,328.8,Sí,Plata
9542,Cliente_09542,Cali,20,17,351.75,Sí,Oro
9543,Cliente_09543,Cartagena,21,18,374.7,No,Platino
9544,Cliente_09544,Bucaramanga,22,19,397.65,Sí,Bronce
9545,Cliente_09545,Pereira,23,20,420.6,Sí,Plata
9546,Cliente_09546,Bogotá,24,21,443.55,No,Oro
9547,Cliente_09547,Medellín,25,22,466.5,Sí,Platino
9548,Cliente_09548,Cali,26,23,489.45,Sí,Bronce
9549,Cliente_09549,Cartagena,27,24,512.4,No,Plata
9550,Cliente_09550,Bucaramanga,28,0,41.6,Sí,Oro
9551,Cliente_09551,Pereira,29,1,64.55,Sí,Platino
9552,Cliente_09552,Bogotá,30,2,87.5,No,Bronce
